0,1
0.3967592592,0.2333333334
0.5820216048,0.23665123419999995
0.5878086419999999,0.17874228400000003
0.2567515432,-0.13088348755
0.2556712964,-0.22439557593333326
0.385609568,0.018479938400000007
0.22658179,-0.18117283939999995
0.219483025,-0.09636059633333338
0.0730709878,-0.4036651234
0.42793209880000005,0.04945987660000006
0.16728395059999998,0.12494212959999998
0.09814814820000001,-0.024382715999999985
0.18533950619999998,-0.25273919740000006
0.0664737656,-0.4798225306000001
0.2183641974,-0.1361111112
0.40686728380000003,0.05833333320000006
0.022453703800000002,-0.003105709699999997
0.3934027778,0.06269290159999996
0.5607253085999999,0.23197337959999992
0.4110725308,0.07071759259999999
0.453317901,0.026543209600000006
0.5847993827999999,0.3619984569999999
0.078510802,-0.4213927475
0.16138117280000003,-0.15767746945
0.20756172839999998,-0.23731674385000007
0.28441358019999996,-0.1863040124
0.24810956779999999,-0.19112654339999996
0.45023148160000004,0.2721354168500001
0.25626929,-0.09103009300000003
0.141705247,-0.027983539
0.2969521608,0.08398919779999997
0.25196759259999996,0.01003086419999999
0.205285494,-0.189390432
0.422993827,0.011149691399999995
0.0003472222,-0.4246624228
0.18067129620000003,-0.26256751580000004
0.329359568,0.0765046298
0.2902006174,-0.008314043099999946
0.2934799382,0.10051440320000002
0.6982638889999999,0.015972221999999925
0.4780864196,-0.06477623480000005
0.0,-0.282407407
0.1627604165,-0.0031346452999999885
0.1798996914,-0.08043981459999994
0.4577160494,0.1101080244
0.3190200616,0.1985210902666667
0.1395061728,-0.10254629620000003
0.0105709878,-0.26026234519999997
